county,city,zipcode,address,state,rent,latitude,longitude,cemetery_dist_miles,nationalhighway_miles,railline_miles,starbucks_miles,walmart_miles,hospital_miles,physician_dist_miles,dentist_dist_miles,opt_dist_miles,vet_dist_miles,farmers_miles,time,bed,bath,halfbath,sqft,property_type,garage,yearbuilt,pool,fireplace,patio,lotsize,Census_MedianIncome,CollegeGrads,WhiteCollar,Schools,Unemployment,EmploymentDiversity,Census_Vacancy,Crime_Rate,HomePrice
PHILADELPHIA,PHILADELPHIA,19121,1822 N GRATZ ST,PA,1600,39.981891,-75.164727,1.429650427,0.389553158,0.657435397,0.730024834,3.995860927,0.712234572,0.145531752,0.612625499,1.632283212,1.743360408,0.480728072,2015.25,4,2,1,1006,Condo,0,1960,0,0,0,665,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,66283
PHILADELPHIA,PHILADELPHIA,19123,1221 Mount Vernon St #220,PA,2250,39.96385,-75.15835,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,2,1,1720,Condo,0,1960,0,0,0,4198.763717,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,Northern Liberties/ Fishtown Philadelphia County,PA,3000,39.96152,-75.13449,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,2,2,1,1619,Condo,0,2006,0,0,0,4343.830492,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1156 0000001160 N 3RD ST,PA,1800,39.969195,-75.142098,0.759873625,0.031242358,0.212638227,0.88896383,3.034455266,0.945797658,0.062223015,0.062223015,0.164299629,2.16267949,0.163988659,2015.25,1,1,1,830,Condo,0,1960,0,0,0,11019,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,937 N 6TH ST,PA,2295,39.96808,-75.146724,1.012470494,0.142238465,0.443048559,0.858270438,2.965029496,0.918501512,0.106096481,0.29383377,0.410790249,1.924827895,0.289876362,2015.25,4,2,1,2052,Condo,0,2010,0,0,1,1710,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,491790
PHILADELPHIA,PHILADELPHIA,19121,1918 W DIAMOND ST,PA,1950,39.985612,-75.165243,1.27873798,0.454063217,0.417693862,0.839741037,3.962173699,0.970768809,0.167396301,0.75536201,1.735941275,1.81312417,0.661209226,2015.25,6,2,1,2000,Duplex,0,2008,0,0,0,1602,15736.17,2,40.61,1.3,6,2.86,20.16,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1424 W MASTER ST,PA,4725,39.974452,-75.160122,1.616119829,0.056995629,0.717327764,0.611503967,3.520962666,0.262456745,0.139615681,0.139615681,1.182229021,1.858246687,0.339604482,2015.5,9,3,1,1345,Triplex,0,1960,0,0,0,1759,23534.15,10,66.18,12.3,6,3.42,14.49,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,632 N 12TH ST,PA,1250,39.964363,-75.157442,1.058103261,0.200980049,0.323670462,0.77861723,2.811453163,0.574335826,0.204502549,0.200417406,0.5826646,1.339952429,0.179577737,2015.75,1,1,1,940,Condo,0,1960,0,0,0,1530,24619.25,13,65.85,6.8,6,3.34,9,1.468824802,355964
PHILADELPHIA,PHILADELPHIA,19123,1156 0000001160 N 3RD ST,PA,1800,39.969195,-75.142098,0.759873625,0.031242358,0.212638227,0.88896383,3.034455266,0.945797658,0.062223015,0.062223015,0.164299629,2.16267949,0.163988659,2015.25,1,1,1,1345,Condo,0,1960,0,0,0,11019,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19121,1614 N GRATZ ST,PA,2500,39.978643,-75.16549,1.624306726,0.391563284,0.829887543,0.765030428,3.880068684,0.496560426,0.319512579,0.492038603,1.556162837,1.649133956,0.464637463,2015.25,5,2,1,1600,SFR,0,2010,0,0,0,1417,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,193891
PHILADELPHIA,PHILADELPHIA,19123,905 N 5TH ST,PA,2800,39.966678,-75.145543,1.0061201,0.232959057,0.463144776,0.969127591,2.864425041,1.007564157,0.12239742,0.306255691,0.375846853,1.911885295,0.186551396,2015.75,3,4,1,2900,SFR,0,1960,0,0,0,1998,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,396585
PHILADELPHIA,PHILADELPHIA,19121,1415 N 18TH ST,PA,6000,39.976022,-75.164773,1.746051296,0.27645442,0.873154367,0.772389487,3.696217202,0.311558248,0.288215433,0.389292193,1.441225738,1.663310954,0.462800983,2015.25,12,4,1,1345,Quadplex,0,2002,0,0,0,1880,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,813 N Hancock St #B,PA,1595,39.962933,-75.13982,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,1000,Condo,1,2007,0,0,0,7355.498482,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,212 Brown St #9D,PA,2150,39.96283,-75.14176,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,994,Condo,0,1960,0,0,0,2746.052766,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,721 Melon Terrace,PA,1450,39.963993,-75.150135,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,3,1,1,759,NA,0,1960,0,0,0,4674.827924,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,641 N 12TH ST,PA,2600,39.964289,-75.156936,1.039453408,0.228169582,0.279928944,0.802686254,2.799190492,0.583971266,0.217805497,0.227688668,0.578217232,1.35401474,0.205985492,2016.25,4,2,1,2448,Condo,0,2009,0,0,0,1482,24619.25,13,65.85,6.8,6,3.34,9,1.468824802,401996
PHILADELPHIA,PHILADELPHIA,19121,1834 W DIAMOND ST,PA,3450,39.985521,-75.16432,1.244098063,0.40455147,0.443110416,0.79362783,3.915634285,0.96090661,0.189613594,0.726293271,1.686867074,1.854624046,0.624058027,2015.25,6,3,1,3000,Triplex,0,1960,0,0,0,2058,15736.17,2,40.61,1.3,6,2.86,20.16,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,"900,N Hancock St,Philadelphia",PA,2100,39.963586,-75.14009,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,1,1,1300,Condo,1,1960,0,0,0,1838.87462,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19121,1415 N 18TH ST,PA,5040,39.976022,-75.164773,1.746051296,0.27645442,0.873154367,0.772389487,3.696217202,0.311558248,0.288215433,0.389292193,1.441225738,1.663310954,0.462800983,2015.25,12,4,1,1345,Quadplex,0,2002,0,0,0,1880,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,1112 N 3rd St,PA,2500,39.968159,-75.142098,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,2,1,1735,NA,0,1960,0,0,1,3473.429839,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,"212,Brown St,Philadelphia",PA,1500,39.963081,-75.141531,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,725,Condo,0,1960,0,0,0,2451.832827,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,942 N RANDOLPH ST,PA,2500,39.968,-75.14647,1.002945131,0.146916619,0.435505372,0.867338344,2.958572153,0.932941075,0.098393391,0.284753368,0.398222467,1.931396284,0.275806602,2016.25,3,2,1,1500,Condo,0,1960,0,0,1,1121,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,337863
PHILADELPHIA,PHILADELPHIA,19121,1614 FRENCH ST,PA,1500,39.986142,-75.16005,1.046626557,0.186303592,0.488218787,0.632618293,3.685598979,1.018620781,0.281577944,0.560912861,1.463537295,2.078521797,0.548863788,2015.25,3,1,1,1128,Condo,0,1960,0,0,0,870,19727.77,2,41.15,1,6,3.36,15.66,21.32851011,112993
PHILADELPHIA,PHILADELPHIA,19123,1107 LEMON ST,PA,1600,39.964045,-75.156189,1.004592841,0.219168956,0.238505355,0.836132959,2.772481854,0.592705408,0.236056924,0.270027038,0.564718113,1.368791871,0.24556613,2015.5,2,3,1,1400,SFR,0,1960,0,0,0,1047,24619.25,13,65.85,6.8,6,3.34,9,1.468824802,496241
PHILADELPHIA,PHILADELPHIA,19121,1644 FRENCH ST,PA,1500,39.986247,-75.160828,1.071330833,0.228330006,0.493098886,0.668490901,3.724407966,1.01936249,0.315622108,0.57490994,1.505152162,2.043698776,0.570164083,2016.25,4,2,1,1072,Condo,0,1917,0,0,0,786,19727.77,2,41.15,1,6,3.36,15.66,21.32851011,106006
PHILADELPHIA,PHILADELPHIA,19123,212 Brown St #FLOOR 4,PA,1725,39.96283,-75.14176,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,725,Condo,0,2008,0,0,0,5810.8438,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,Northern Liberties/ Fishtown Philadelphia County,PA,2200,39.96158,-75.134445,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.75,1,2,1,998,Condo,1,2007,0,0,0,6109.150128,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,444 N 4th St,PA,1850,39.959027,-75.145848,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,1,1,1,1086,NA,0,1960,0,0,0,1891.997665,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1 Brown St #1517,PA,2652,39.962456,-75.13754,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,1326,SFR,1,2012,0,0,0,1885.868083,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,212 Brown St,PA,2450,39.963016,-75.141705,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,2,1,994,NA,1,1960,0,0,0,4748.382909,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1040 N 4TH ST,PA,7100,39.967901,-75.143726,0.879610497,0.133710438,0.337125018,0.925672884,2.945420812,1.063844298,0.097633743,0.180680419,0.256991768,2.039688536,0.17645051,2016.25,8,4,4,3700,Quadplex,0,1920,0,0,1,1501,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,800 N Delaware Ave #207,PA,1873,39.96253,-75.1368,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,871,SFR,0,2015,0,0,0,1634.555218,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19121,1723 N BOUVIER ST,PA,1700,39.980138,-75.163114,1.46496481,0.284278617,0.71686879,0.63325472,3.941950924,0.588099169,0.270886486,0.464710302,1.495163805,1.793554169,0.355020382,2015.25,4,2,1,1200,SFR,0,1960,0,0,0,1118,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158510
PHILADELPHIA,PHILADELPHIA,19121,1635 W SUSQUEHANNA AVE,PA,3000,39.987045,-75.160688,1.028979605,0.229237089,0.446518665,0.699825536,3.706278982,1.074994753,0.290990554,0.524516767,1.50299936,2.073403223,0.618881029,2016.25,6,3,1,1825,Condo,0,1960,0,0,0,1030,19727.77,2,41.15,1,6,3.36,15.66,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,212 Brown St #5C,PA,1900,39.96283,-75.14176,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,842,Condo,0,1960,0,0,0,1838.87462,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,643 N 11TH ST,PA,4200,39.96433,-75.155366,1.00067916,0.244692858,0.221984448,0.871232683,2.780649788,0.635019062,0.252509318,0.252509318,0.59088362,1.413351575,0.289121482,2015.25,6,6,1,3600,Duplex,0,1960,0,0,0,972,24619.25,13,65.85,6.8,6,3.34,9,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19121,2130 N 16TH ST,PA,850,39.9864,-75.159758,1.023101005,0.173613974,0.468976425,0.633449923,3.666797651,1.038962174,0.259712067,0.537986759,1.449556144,2.099797989,0.561123504,2016.25,2,1,1,2178,Condo,0,1915,0,0,0,1117,19727.77,2,41.15,1,6,3.36,15.66,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1700 W NORRIS ST,PA,3175,39.983715,-75.162242,1.247640454,0.276483111,0.60251836,0.63989221,3.836544801,0.837399406,0.235137876,0.655650852,1.576758039,1.908643729,0.457855808,2016.25,5,5,1,1680,Condo,0,2010,0,0,0,1458,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,North Philadelphia East Philadelphia County,PA,1400,39.96287,-75.16009,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,2,1,1,900,Condo,0,2013,0,0,0,2680.670558,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1151 N 3rd St #201,PA,1850,39.96917,-75.141426,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,870,Condo,0,1960,0,0,0,1961.466262,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1131 LEOPARD ST,PA,1795,39.967922,-75.135471,0.556360856,0.048730819,0.216375972,1.178689284,2.970954063,0.948178495,0.084890451,0.367496801,0.088283833,2.400822353,0.197676528,2016.25,3,1,1,1308,Condo,0,1917,0,0,0,687,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,311715
PHILADELPHIA,PHILADELPHIA,19137,4740 SALMON ST,PA,1200,40.002545,-75.066854,0.607529604,0.060947558,0.131889237,1.429136158,1.3779533,2.030571346,0.279037999,0.120751454,1.18938935,2.091158262,1.538209042,2015.75,3,1,1,1305,SFR,0,1960,0,0,0,948,48325.44,12,63.7,6.9,6,3.46,1,6.372161622,119461
PHILADELPHIA,PHILADELPHIA,19123,919 N 5th St,PA,2550,39.96713,-75.14536,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,3,3,1,2400,Condo,0,1960,0,0,0,8785.734297,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,826 0000000828 N 3RD ST 6,PA,2600,39.964205,-75.143231,0.895780175,0.223942067,0.401910644,0.84346145,2.689687203,1.149186677,0.055701483,0.412063028,0.389932906,1.916271604,0.10679687,2015.5,3,3,1,2400,SFR,1,1960,0,0,1,298.6666667,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,418175
PHILADELPHIA,PHILADELPHIA,19121,3100 W THOMPSON ST,PA,1550,39.97663,-75.18712,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,808,Condo,1,1960,0,0,0,13670.33333,16919.61,6,54,2.9,6.43,3.42,17.68,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1630 W SUSQUEHANNA AVE,PA,2100,39.986651,-75.160426,1.036757514,0.211365922,0.477049507,0.671040631,3.697952368,1.050048089,0.285571743,0.540000488,1.486356296,2.074550392,0.588593665,2015.75,4,2,1,1345,Duplex,0,1960,0,0,0,1007,19727.77,2,41.15,1,6,3.36,15.66,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1734 MONUMENT ST,PA,1650,39.982831,-75.162944,1.317600215,0.304258326,0.644980671,0.653531045,3.887793041,0.774360586,0.201843612,0.615849127,1.593013809,1.853311824,0.43989844,2016.25,3,3,1,855,Condo,0,1960,0,0,0,1035,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,713 N 3RD ST,PA,1795,39.96271,-75.142788,0.800415883,0.165457133,0.346263162,0.744594664,2.586238337,1.131583046,0.059567208,0.40426062,0.467964535,1.885365071,0.146371731,2016.25,1,1,1,800,Condo,1,2015,0,0,0,1088,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,574431
PHILADELPHIA,PHILADELPHIA,19121,2120 N UBER ST,PA,4800,39.986552,-75.165403,1.247513556,0.472225576,0.354645374,0.878743748,3.95783381,1.036236786,0.152967022,0.71732162,1.688384093,1.834706344,0.715422611,2015.75,12,6,1,1345,Triplex,0,1960,0,0,0,1728,15736.17,2,40.61,1.3,6,2.86,20.16,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1728 N GRATZ ST,PA,2560,39.980589,-75.165056,1.507376415,0.391574548,0.725900363,0.737041047,4.001180506,0.624893229,0.202183538,0.557131198,1.599357375,1.701367045,0.462178423,2015.25,4,3,1,2527,Condo,0,1960,0,0,1,1181,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,Northern Liberties/ Fishtown Philadelphia County,PA,2600,39.965603,-75.14258,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2016.25,2,2,1,1366,Condo,1,2009,0,0,0,3906.586971,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,826 0000000828 N 3RD ST 6,PA,2600,39.964205,-75.143231,0.895780175,0.223942067,0.401910644,0.84346145,2.689687203,1.149186677,0.055701483,0.412063028,0.389932906,1.916271604,0.10679687,2015.5,3,2,1,2280,SFR,1,1960,0,0,1,298.6666667,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,418175
PHILADELPHIA,PHILADELPHIA,19123,621 N 2nd St,PA,2300,39.961434,-75.140943,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,1,1,1,1800,NA,0,1960,0,0,1,2901.335512,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,800 N Delaware Ave #804,PA,2144,39.96253,-75.1368,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,902,SFR,0,2014,0,0,0,3391.702078,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19121,1614 EDGLEY ST,PA,2200,39.985702,-75.160199,1.073742969,0.189581623,0.504223831,0.618824115,3.699746091,0.987308351,0.303667106,0.591558087,1.469491747,2.059394765,0.522923715,2015.25,4,2,1,1290,Condo,0,1915,0,0,0,975,19727.77,2,41.15,1,6,3.36,15.66,21.32851011,191188
PHILADELPHIA,PHILADELPHIA,19123,807 N 2nd St,PA,2250,39.963163,-75.140731,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,1,1,1400,NA,0,1960,0,0,1,8238.158299,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1013 N ORKNEY ST,PA,1600,39.968517,-75.144697,0.90314993,0.100004522,0.340321301,0.865766788,2.989375528,1.015514973,0.031799509,0.186339336,0.300912294,2.026204664,0.23841817,2015.75,2,1,1,1107,SFR,0,1960,0,0,1,382,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,205022
PHILADELPHIA,PHILADELPHIA,19123,431 Fairmount Ave #1C,PA,1776,39.963135,-75.14562,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,2195,Condo,0,1960,0,0,0,8577.328507,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1151 N 3rd St,PA,2500,39.969169,-75.141428,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.5,2,2,1,1265,NA,0,1960,0,0,1,3269.110436,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,"818,N 8th St,Philadelphia",PA,1861,39.966,-75.151,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,1,1,1,900,Condo,0,1960,0,0,0,2596.899603,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19121,1930 N 17TH ST,PA,3810,39.983426,-75.162075,1.256180892,0.264699021,0.624305977,0.624010613,3.832894549,0.81822373,0.243271279,0.633822692,1.568814624,1.910219608,0.436903456,2016.25,6,6,1,2650,Duplex,1,2009,0,0,0,1866,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1309 N 15TH ST,PA,3825,39.973676,-75.160427,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,0.213158127,0.100702303,0.174789095,1.181232112,1.8026578,0.393846248,2015.25,6,3,1,1345,Triplex,0,1960,0,0,0,1800,23534.15,10,66.18,12.3,6,3.42,14.49,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1415 N BOUVIER ST,PA,2000,39.975845,-75.164039,1.734426683,0.270662783,0.842702106,0.740927802,3.672454615,0.29295063,0.266941308,0.348824421,1.409903845,1.701225659,0.43252459,2015.75,4,2,1,1716,Condo,0,1960,0,0,0,1280,14846.61,5,52.31,3.3,6,3.4,16.8,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,988 N 2ND ST,PA,5100,39.966221,-75.140516,0.818088169,0.174017387,0.357817385,1.006945586,2.8311289,1.109338182,0.080864738,0.274758412,0.197324185,2.111937023,0.10511918,2016.25,3,3,1,3300,Triplex,0,1930,0,0,0,1175,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19123,1 Brown St #1414,PA,2628,39.962456,-75.13754,1.019585768,0.206222052,0.629887583,1.348776018,3.326396782,1.584675265,0.229125588,0.472933038,0.651244253,7.323724666,1.094678084,2015.25,2,2,1,1314,SFR,1,2012,0,0,0,2198.476768,53256.57,35,80.99,17.5,6.43,3.54,7.8,1.468824802,158051
PHILADELPHIA,PHILADELPHIA,19121,1832 W DIAMOND ST,PA,5097,39.985502,-75.164246,1.241871838,0.400460639,0.446138082,0.789559716,3.912073538,0.959413133,0.191231476,0.724661565,1.682902496,1.857628654,0.620532887,2015.75,12,6,1,1345,Triplex,0,2010,0,0,0,2000,15736.17,2,40.61,1.3,6,2.86,20.16,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19121,1618 FRENCH ST,PA,1575,39.986156,-75.160158,1.050019066,0.192131619,0.493516863,0.637528315,3.690990464,1.018581923,0.286198878,0.562726078,1.469310614,2.073656413,0.551643002,2015.25,3,3,1,1200,Condo,1,1925,0,0,1,870,19727.77,2,41.15,1,6,3.36,15.66,21.32851011,127110
PHILADELPHIA,PHILADELPHIA,19121,3140 EUCLID AVE,PA,1500,39.984725,-75.185712,0.986307073,0.124515653,0.177401895,1.809451466,4.697412148,1.486318398,0.279767628,1.071811728,1.286780153,0.910112744,0.291860567,2015.25,3,1,1,1640,Condo,0,1960,0,0,0,1005,21249,4,48.13,1.8,6,3.4,15.93,21.32851011,106224
PHILADELPHIA,PHILADELPHIA,19121,1701 W DIAMOND ST,PA,2700,39.98559,-75.161453,1.126519682,0.254405383,0.512237674,0.667028267,3.766246138,0.970264031,0.313279166,0.630920331,1.535420181,1.995225467,0.542999485,2015.25,6,4,1,1345,Duplex,0,1915,0,0,0,1900,15736.17,2,40.61,1.3,6,2.86,20.16,21.32851011,158051
PHILADELPHIA,PHILADELPHIA,19123,618 N 2ND ST,PA,1650,39.961535,-75.141575,0.742673511,0.071594884,0.266836577,0.679704857,2.505724371,1.168771994,0.150074617,0.334731238,0.464724865,1.906293714,0.183072869,2015.75,2,1,1,1200,Condo,0,1960,0,0,0,1727,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,405821
PHILADELPHIA,PHILADELPHIA,19122,1909 N MASCHER ST,PA,1350,39.979159,-75.135274,0.435285897,0.665650207,0.136414742,0.842902504,2.611313145,0.174101075,0.124609907,0.525624533,0.402705979,2.890187059,0.19688409,2015.25,3,1,1,1034,SFR,0,1960,0,0,0,726,18472.59,5,45.93,5.5,6,3.4,9.76,21.32851011,117569
PHILADELPHIA,PHILADELPHIA,19123,1124 N 3RD ST,PA,2200,39.968396,-75.14205,0.786343559,0.085420194,0.247960991,0.937229838,2.979279767,0.995209396,0.116301639,0.116301639,0.162833506,2.130948761,0.156845822,2015.25,3,2,1,3232,Condo,0,1960,0,0,0,1920,80573.91,57,87.45,20.8,6,3.51,5.6,1.468824802,158051
